CustomerID,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,SeniorCitizen,Churn,PaperlessBilling_Label,Contract_One year,Contract_Two year,PaymentMethod_Credit Card,PaymentMethod_Electronic Check,Contract_Ordinal,Tenure_minmax,MonthlyCharges_minmax,TotalCharges_minmax,Tenure_standard,MonthlyCharges_standard,TotalCharges_standard,AvgMonthlySpend,CustomerLifetimeValue,PaymentEfficiency,TenureGroup,HighValueCustomer,IsLongTermContract
C00439,46,76,5865,One year,Electronic Check,No,1,0,0,1.0,0.0,0.0,1.0,1.0,0.6428571428571429,0.3128491620111732,0.7284565300651091,0.45857919622867394,-0.7272927220763455,0.7204871584230416,127.5,3496,1.678,Loyal,0,1
C00440,60,47,6373,Month-to-month,Credit Card,No,1,0,0,0.0,0.0,1.0,0.0,0.0,0.8428571428571429,0.15083798882681565,0.7933103536320694,1.1366641927645245,-1.2877000166935744,0.9454293423819832,106.22,2820,2.26,Loyal,0,0
C00441,61,26,3471,One year,Credit Card,No,0,0,0,1.0,0.0,1.0,0.0,1.0,0.8571428571428572,0.033519553072625705,0.4228265032554577,1.185098835374228,-1.6935121955543262,-0.3395750234622065,56.9,1586,2.189,Loyal,0,1
C00442,52,70,5784,Two year,Electronic Check,No,0,0,0,0.0,1.0,0.0,1.0,2.0,0.7285714285714286,0.2793296089385475,0.7181156644963615,0.7491870518868955,-0.8432390588937032,0.6846203928705332,111.23,3640,1.589,Loyal,0,1
C00443,29,85,5965,Two year,Credit Card,No,0,0,0,0.0,1.0,1.0,0.0,2.0,0.39999999999999997,0.36312849162011174,0.7412230307672667,-0.36480972813628737,-0.553373216850309,0.7647671158952741,205.69,2465,2.42,Established,0,1
C00444,59,126,6287,One year,Credit Card,No,1,0,0,1.0,0.0,1.0,0.0,1.0,0.8285714285714286,0.5921787709497207,0.7823311630282139,1.0882295501548207,0.23892675140163516,0.9073485789558631,106.56,7434,0.846,Loyal,1,1
C00445,58,150,5290,One year,Credit Card,No,1,0,0,1.0,0.0,1.0,0.0,1.0,0.8142857142857143,0.7262569832402235,0.6550491510277032,1.0397949075451172,0.7027120986710659,0.4658774029577042,91.21,8700,0.608,Loyal,1,1
C00446,8,168,7608,Two year,Credit Card,No,0,0,0,0.0,1.0,1.0,0.0,2.0,0.09999999999999999,0.8268156424581006,0.950976637303715,-1.381937222940063,1.050551109123139,1.4922868171640555,951.0,1344,5.661,New,1,1
C00447,13,190,6568,Month-to-month,Electronic Check,Yes,1,0,1,0.0,0.0,0.0,1.0,0.0,0.17142857142857143,0.9497206703910616,0.8182050300012766,-1.1397640098915451,1.4756876774534504,1.0317752594528367,505.23,2470,2.659,Established,1,0
C00448,50,190,6770,Month-to-month,Credit Card,No,1,0,0,0.0,0.0,1.0,0.0,0.0,0.7000000000000001,0.9497206703910616,0.8439933614196349,0.6523177666674883,1.4756876774534504,1.1212207735467465,135.4,9500,0.713,Loyal,1,0
C00449,59,165,7758,One year,Electronic Check,Yes,1,0,1,1.0,0.0,0.0,1.0,1.0,0.8285714285714286,0.8100558659217878,0.9701263883569513,1.0882295501548207,0.9925779407144601,1.5587067533724044,131.49,9735,0.797,Loyal,1,1
C00450,15,113,6537,Two year,Electronic Check,No,1,0,0,0.0,1.0,0.0,1.0,2.0,0.19999999999999998,0.5195530726256984,0.8142474147836077,-1.0428947246721378,-0.012290311702639832,1.0180484726364445,435.8,1695,3.857,Established,0,1
C00451,64,57,5241,One year,Electronic Check,No,0,0,0,1.0,0.0,0.0,1.0,1.0,0.9,0.20670391061452514,0.6487935656836461,1.3304027632033388,-1.0944561219979783,0.4441802237963102,81.89,3648,1.437,Loyal,0,1
C00452,19,192,2908,One year,Credit Card,No,1,0,0,1.0,0.0,1.0,0.0,1.0,0.2571428571428571,0.9608938547486033,0.35095110430231075,-0.8491561542333235,1.5143364563925696,-0.588871184030876,153.05,3648,0.797,Established,1,1
C00453,36,67,4566,Month-to-month,Electronic Check,No,1,0,0,0.0,0.0,0.0,1.0,0.0,0.49999999999999994,0.26256983240223464,0.5626196859440827,-0.02576722986836215,-0.901212227302382,0.14529051085874028,126.83,2412,1.893,Established,0,0
C00454,68,24,3316,One year,Bank Transfer,No,0,0,0,1.0,0.0,0.0,0.0,1.0,0.9571428571428572,0.02234636871508379,0.4030384271671135,1.5241413336421532,-1.7321609744934454,-0.40820895754416703,48.76,1632,2.032,Loyal,0,1
C00455,10,34,5589,Month-to-month,Credit Card,No,0,1,0,0.0,0.0,1.0,0.0,0.0,0.12857142857142856,0.07821229050279328,0.6932209881271543,-1.285067937720656,-1.5389170797978493,0.5982744757996796,558.9,340,16.438,New,0,0
C00456,1,30,6242,Two year,Bank Transfer,No,0,0,0,0.0,1.0,0.0,0.0,2.0,0.0,0.05586592178770951,0.776586237712243,-1.7209797212079883,-1.6162146376760878,0.8874225980933584,6242.0,30,208.067,New,0,1
C00457,31,160,5208,One year,Electronic Check,Yes,1,0,1,1.0,0.0,0.0,1.0,1.0,0.42857142857142855,0.782122905027933,0.6445806204519341,-0.2679404429168802,0.895955993366662,0.4295678378304735,168.0,4960,1.05,Established,1,1
C00458,1,186,622,Two year,Electronic Check,Yes,1,1,1,0.0,1.0,0.0,1.0,2.0,0.0,0.9273743016759778,0.0591088982509894,-1.7209797212079883,1.398390119575212,-1.601111011846113,622.0,186,3.344,New,1,1
C00459,53,102,7501,Month-to-month,Credit Card,No,1,0,0,0.0,0.0,1.0,0.0,0.0,0.7428571428571429,0.45810055865921795,0.9373164815524064,0.7976216944965991,-0.22485859586779558,1.4449072626687667,141.53,5406,1.388,Loyal,0,0
C00460,28,187,3207,One year,Electronic Check,Yes,0,0,1,1.0,0.0,0.0,1.0,1.0,0.3857142857142857,0.9329608938547486,0.3891229414017618,-0.413244370745991,1.4177145090447716,-0.4564741111889006,114.54,5236,0.612,Established,1,1
C00461,49,80,3534,Month-to-month,Credit Card,No,1,0,0,0.0,0.0,1.0,0.0,0.0,0.6857142857142857,0.335195530726257,0.43086939869781693,0.6038831240577848,-0.6499951641981071,-0.3116786502547,72.12,3920,0.902,Loyal,0,0
C00462,40,158,4093,One year,Electronic Check,Yes,0,0,1,1.0,0.0,0.0,1.0,1.0,0.5571428571428572,0.7709497206703911,0.5022341376228775,0.16797134057045227,0.8573072144275428,-0.06415368798491984,102.32,6320,0.648,Loyal,1,1
C00463,56,143,6530,One year,Bank Transfer,Yes,1,0,1,1.0,0.0,0.0,0.0,1.0,0.7857142857142857,0.6871508379888268,0.8133537597344568,0.94292562232571,0.5674413723841486,1.0149488756133882,116.61,8008,0.815,Loyal,1,1
C00464,10,168,5667,One year,Electronic Check,Yes,1,1,1,1.0,0.0,0.0,1.0,1.0,0.12857142857142856,0.8268156424581006,0.7031788586748372,-1.285067937720656,1.050551109123139,0.6328128426280211,566.7,1680,3.373,New,1,1
C00465,63,125,6204,Month-to-month,Bank Transfer,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8857142857142858,0.5865921787709497,0.7717349674454231,1.2819681205936353,0.21960236193207552,0.8705962142539101,98.48,7875,0.788,Loyal,1,0
C00466,38,59,3970,One year,Credit Card,No,0,0,0,1.0,0.0,1.0,0.0,1.0,0.5285714285714286,0.21787709497206703,0.4865313417592238,0.07110205535104507,-1.055807343058859,-0.11861803567576593,104.47,2242,1.771,Loyal,0,1
C00467,46,37,5635,Two year,Electronic Check,No,0,0,0,0.0,1.0,0.0,1.0,2.0,0.6428571428571429,0.09497206703910614,0.6990935784501467,0.45857919622867394,-1.4809439113891705,0.6186432562369066,122.5,1702,3.311,Loyal,0,1
C00468,23,23,4012,One year,Electronic Check,Yes,1,0,1,1.0,0.0,0.0,1.0,1.0,0.3142857142857143,0.016759776536312845,0.49189327205412997,-0.655417583794509,-1.751485363963005,-0.10002045353742824,174.43,529,7.584,Established,0,1
C00469,53,146,6760,One year,Bank Transfer,Yes,1,0,1,1.0,0.0,0.0,0.0,1.0,0.7428571428571429,0.7039106145251397,0.8427167113494191,0.7976216944965991,0.6254145407928274,1.1167927777995232,127.55,7738,0.874,Loyal,1,1
C00470,6,115,4534,Month-to-month,Bank Transfer,Yes,1,1,1,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.5307262569832403,0.5585344057193923,-1.4788065081594703,0.0263584672364794,0.13112092446762585,755.67,690,6.571,New,0,0
C00471,2,194,5397,Month-to-month,Electronic Check,Yes,0,1,1,0.0,0.0,0.0,1.0,0.0,0.014285714285714285,0.9720670391061453,0.6687093067790119,-1.6725450785982847,1.5529852353316889,0.513256957452993,2698.5,388,13.91,New,1,0
C00472,52,55,2628,Month-to-month,Credit Card,No,1,0,0,0.0,0.0,1.0,0.0,0.0,0.7285714285714286,0.19553072625698326,0.31520490233626963,0.7491870518868955,-1.1331049009370975,-0.7128550649531272,50.54,2860,0.919,Loyal,0,0
C00473,45,187,1946,One year,Electronic Check,Yes,0,0,1,1.0,0.0,0.0,1.0,1.0,0.6285714285714286,0.9329608938547486,0.2281373675475552,0.4101445536189703,1.4177145090447716,-1.0148443749137535,43.24,8415,0.231,Loyal,1,1
C00474,13,106,5999,Two year,Credit Card,No,1,0,0,0.0,1.0,1.0,0.0,2.0,0.17142857142857143,0.4804469273743017,0.7455636410060003,-1.1397640098915451,-0.14756103798955714,0.7798223014358333,461.46,1378,4.353,Established,0,1
C00475,19,82,7583,Month-to-month,Credit Card,Yes,0,0,1,0.0,0.0,1.0,0.0,0.0,0.2571428571428571,0.3463687150837989,0.9477850121281756,-0.8491561542333235,-0.6113463852589879,1.4812168277959974,399.11,1558,4.867,Established,0,0
C00476,44,24,6003,Two year,Credit Card,Yes,1,0,1,0.0,1.0,1.0,0.0,2.0,0.6142857142857143,0.02234636871508379,0.7460743010340866,0.3617099110092667,-1.7321609744934454,0.7815934997347226,136.43,1056,5.685,Loyal,0,1
C00477,14,131,903,Two year,Electronic Check,Yes,1,0,1,0.0,1.0,0.0,1.0,2.0,0.1857142857142857,0.6201117318435755,0.09498276522405208,-1.0913293672818414,0.3355486987494332,-1.4766843313491393,64.5,1834,0.492,Established,1,1
C00478,29,117,3187,Two year,Electronic Check,Yes,1,0,1,0.0,1.0,0.0,1.0,2.0,0.39999999999999997,0.5418994413407822,0.3865696412613303,-0.36480972813628737,0.06500724617559862,-0.46533010268334707,109.9,3393,0.939,Established,1,1
C00479,32,59,4807,Month-to-month,Credit Card,No,1,0,0,0.0,0.0,1.0,0.0,0.0,0.44285714285714284,0.21787709497206703,0.5933869526362824,-0.21950580030717656,-1.055807343058859,0.25200520836682083,150.22,1888,2.546,Established,0,0
C00480,11,160,4666,Two year,Credit Card,No,0,1,0,0.0,1.0,1.0,0.0,2.0,0.14285714285714285,0.782122905027933,0.5753861866462402,-1.2366332951109522,0.895955993366662,0.18957046833097288,424.18,1760,2.651,New,1,1
C00481,69,58,3105,One year,Electronic Check,Yes,0,0,1,1.0,0.0,0.0,1.0,1.0,0.9714285714285714,0.2122905027932961,0.3761011106855611,1.5725759762518567,-1.0751317325284186,-0.5016396678105778,45.0,4002,0.776,Loyal,0,1
C00482,32,199,5789,Month-to-month,Electronic Check,Yes,0,0,1,0.0,0.0,0.0,1.0,0.0,0.44285714285714284,1.0,0.7187539895314694,-0.21950580030717656,1.649607182679487,0.6868343907441449,180.91,6368,0.909,Established,1,0
C00483,13,189,6302,Two year,Bank Transfer,No,0,0,0,0.0,1.0,0.0,0.0,2.0,0.17142857142857143,0.9441340782122906,0.7842461381335375,-1.1397640098915451,1.4563632879838908,0.913990572576698,484.77,2457,2.565,Established,1,1
C00484,27,147,7103,Two year,Credit Card,Yes,1,0,1,0.0,1.0,1.0,0.0,2.0,0.3714285714285714,0.7094972067039107,0.8865058087578195,-0.4616790133556946,0.644738930262387,1.268673031929281,263.07,3969,1.79,Established,1,1
C00485,50,74,7599,Month-to-month,Credit Card,No,1,0,0,0.0,0.0,1.0,0.0,0.0,0.7000000000000001,0.3016759776536313,0.9498276522405208,0.6523177666674883,-0.7659415010154648,1.4883016209915547,151.98,3700,2.054,Loyal,0,0
C00486,66,67,6774,Month-to-month,Bank Transfer,No,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.26256983240223464,0.8445040214477212,1.4272720484227461,-0.901212227302382,1.1229919718456358,102.64,4422,1.532,Loyal,0,0
C00487,57,165,5425,Month-to-month,Credit Card,No,0,0,0,0.0,0.0,1.0,0.0,0.0,0.8,0.8100558659217878,0.6722839269756159,0.9913602649354136,0.9925779407144601,0.5256553455452182,95.18,9405,0.577,Loyal,1,0
C00488,9,72,2417,Month-to-month,Electronic Check,Yes,1,1,1,0.0,0.0,0.0,1.0,0.0,0.11428571428571427,0.2905027932960894,0.28826758585471723,-1.3335025803303595,-0.804590279954584,-0.806285775219538,268.56,648,3.73,New,0,0
C00489,66,156,677,Month-to-month,Credit Card,Yes,0,0,1,0.0,0.0,1.0,0.0,0.0,0.9285714285714286,0.7597765363128492,0.06613047363717604,1.4272720484227461,0.8186584354884235,-1.5767570352363849,10.26,10296,0.066,Loyal,1,0
C00490,56,52,4061,One year,Electronic Check,Yes,1,0,1,1.0,0.0,0.0,1.0,1.0,0.7857142857142857,0.17877094972067042,0.4981488573981872,0.94292562232571,-1.1910780693457763,-0.07832327437603427,72.52,2912,1.395,Loyal,0,1
C00491,44,30,4695,One year,Credit Card,Yes,1,0,1,1.0,0.0,1.0,0.0,1.0,0.6142857142857143,0.05586592178770951,0.5790884718498659,0.3617099110092667,-1.6162146376760878,0.20241165599792033,106.7,1320,3.557,Loyal,0,1
C00492,54,123,7652,Month-to-month,Electronic Check,No,1,0,0,0.0,0.0,0.0,1.0,0.0,0.7571428571428571,0.5754189944134078,0.9565938976126643,0.8460563371063028,0.1809535829929563,1.511769998451838,141.7,6642,1.152,Loyal,1,0
C00493,2,114,5468,One year,Credit Card,Yes,1,0,1,1.0,0.0,1.0,0.0,1.0,0.014285714285714285,0.5251396648044693,0.6777735222775437,-1.6725450785982847,0.007034077766919783,0.5446957272582782,2734.0,228,23.982,New,0,1
C00494,68,128,2102,Month-to-month,Electronic Check,Yes,1,0,1,0.0,0.0,0.0,1.0,0.0,0.9571428571428572,0.6033519553072626,0.248053108642921,1.5241413336421532,0.2775755303407544,-0.9457676412570707,30.91,8704,0.241,Loyal,1,0
C00495,22,164,2339,One year,Credit Card,No,0,0,0,1.0,0.0,1.0,0.0,1.0,0.3,0.8044692737430168,0.27830971530703436,-0.7038522264042126,0.9732535512449004,-0.8408241420478794,106.32,3608,0.648,Established,1,1
C00496,50,128,6970,Month-to-month,Credit Card,Yes,1,0,1,0.0,0.0,1.0,0.0,0.0,0.7000000000000001,0.6033519553072626,0.8695263628239499,0.6523177666674883,0.2775755303407544,1.2097806884912117,139.4,6400,1.089,Loyal,1,0
C00497,2,49,5917,Two year,Bank Transfer,No,1,0,0,0.0,1.0,0.0,0.0,2.0,0.014285714285714285,0.16201117318435754,0.735095110430231,-1.6725450785982847,-1.2490512377544551,0.7435127363086025,2958.5,98,60.378,New,0,1
C00498,46,198,2158,Month-to-month,Bank Transfer,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.9944134078212291,0.2552023490361292,0.45857919622867394,1.6302827932099273,-0.9209708650726204,46.91,9108,0.237,Loyal,1,0
C00499,1,185,5755,Two year,Credit Card,Yes,1,1,1,0.0,1.0,1.0,0.0,2.0,0.0,0.9217877094972068,0.7144133792927359,-1.7209797212079883,1.3790657301056524,0.6717792052035857,5755.0,185,31.108,New,1,1
C00500,27,181,4292,Month-to-month,Bank Transfer,No,1,0,0,0.0,0.0,0.0,0.0,0.0,0.3714285714285714,0.899441340782123,0.5276394740201711,-0.4616790133556946,1.301768172227414,0.023963427384823006,158.96,4887,0.878,Established,1,0
